,SPD,BÜNDNIS 90/DIE GRÜNEN,FDP,CDU/CSU,DIE LINKE,AfD,Fraktionslos
203,-3.5221000000000067,1.5493,1.6141,-1.8618,-3.6937,4.0063,-3.1034
204,-8.62440000000001,1.0092,-0.8762000000000003,0.8744000000000001,1.5149,-3.571800000000001,-0.6695000000000003
205,0.7386999999999999,0.5060000000000004,0.08160000000000045,-6.7904000000000035,0.3923000000000001,-1.7857,-2.9112
206,2.8209,1.4006000000000003,-2.4307999999999987,-0.08239999999999997,-1.9329000000000005,0.6487999999999998,-3.5359000000000003
207,0.10179999999999984,4.2106,0.6134000000000002,-0.067,-1.0546,-2.2518,-0.07199999999999973
208,2.1313000000000004,-2.6547,2.6723000000000003,-0.4199000000000001,-4.937799999999998,-7.700900000000002,0.5995000000000003
209,1.6898000000000002,-1.2426999999999997,-3.6599000000000013,-1.5052,2.3169,1.0203,0.33630000000000004
210,1.5678999999999992,-0.2839999999999999,0.21870000000000092,-0.1248999999999998,-4.374300000000002,-7.026300000000003,-0.9875999999999998
211,2.0482,-1.0659999999999998,1.7534000000000003,-4.837600000000002,-0.2125999999999999,-4.770200000000002,0.24359999999999996
212,-1.2433999999999998,2.0498000000000003,2.5729,-2.2178999999999993,-3.1111999999999997,-2.8528,0.3836
213,-2.057,0.4187999999999997,2.3792,-2.939499999999999,-2.8273,-1.0293000000000003,0.0
214,2.0801,-1.0265,4.497799999999999,-0.4151,-0.4148000000000001,-0.9135999999999996,0.0
215,-0.6282999999999999,0.7371999999999997,5.201099999999996,-5.939900000000024,-0.4248,-1.9034999999999995,-2.2449
216,3.9642,2.9908,2.6853000000000007,-0.1944,-6.700600000000003,-2.3705000000000003,-1.8676
217,2.3614,-2.4538999999999995,-0.7623999999999997,-1.5626999999999998,-4.290600000000008,-0.5445999999999998,1.5560000000000005
218,-2.3142,-1.9151000000000005,5.284999999999998,0.08889999999999998,0.5748,-2.4308999999999994,-0.6788
219,1.2016000000000002,-3.3116,-1.6347,0.9684,-0.2003000000000002,-0.7770000000000001,0.4258000000000004
220,0.2596000000000003,0.28990000000000005,0.6463999999999999,4.202800000000001,-2.886,-5.029500000000006,0.08660000000000002
221,-0.5820000000000001,0.07450000000000008,1.4531000000000005,1.7467,-4.1992,-5.372300000000004,-0.9376
222,0.5518,-0.7299000000000007,-1.0472,-0.4555,0.07529999999999992,-3.1422,1.7940999999999998
223,1.1132000000000004,0.9676999999999998,1.8982,-2.0836,-0.8476999999999997,-1.974399999999999,0.0
224,-2.6578000000000004,-0.10830000000000012,1.1755000000000002,0.4327999999999999,-0.7745000000000002,-1.9671,-0.2159
225,0.7439000000000004,-2.7332999999999985,1.4407000000000003,0.19309999999999994,-5.835900000000002,-2.3197,1.2649
226,0.4706000000000001,0.8467,0.8395000000000006,1.2709,-2.488199999999999,-3.8557000000000032,0.5274
227,4.0435,2.5584,-0.2762000000000001,-1.7928000000000004,-1.7274,1.3288000000000002,-1.5663999999999998
228,-0.8477999999999997,0.5196000000000001,-1.2226999999999997,-0.4181999999999999,-0.5084,-0.2841000000000003,2.1646
229,0.3511,-7.943300000000018,-0.9423,0.0,-1.3598,0.9333999999999998,-2.4784
230,-0.1113,0.3945,2.2069,0.0,-3.2196000000000007,-5.0504,-4.208900000000001
